Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,Release Year,Release Month,Type_enc,Vendor_enc,Foundry_Fujitsu,Foundry_GlobalFoundries,Foundry_IBM,Foundry_Intel,Foundry_NEC,Foundry_Renesas,Foundry_Samsung,Foundry_Sony,Foundry_TSMC,Foundry_UMC,Foundry_Unknown,Transistors (million)_log,Die Size (mm^2)_log,TDP (W)_log,FP16 GFLOPS_log,FP32 GFLOPS_log,FP64 GFLOPS_log
7.0,475.0,331.0,13230.0,1574.0,28180.0,14090.0,880.6,2019.0,6.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.490317840042412,5.805134968916488,6.16541785423142,10.24640327098345,9.553291574695105,6.78173843839865
7.0,475.0,331.0,13230.0,1400.0,28180.0,14090.0,880.6,2019.0,6.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.490317840042412,5.805134968916488,6.16541785423142,10.24640327098345,9.553291574695105,6.78173843839865
7.0,85.0,158.0,6400.0,1000.0,6400.0,3200.0,200.0,2019.0,11.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,8.764209507142004,5.0689042022202315,4.454347296253507,8.764209507142004,8.071218539969863,5.303304908059076
7.0,125.0,158.0,6400.0,1187.0,10800.0,5398.0,337.3,2019.0,12.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,8.764209507142004,5.0689042022202315,4.836281906951478,9.287394001418473,8.593969030218288,5.8239330757866625
7.0,205.0,251.0,10300.0,1400.0,17330.0,8663.0,541.4,2019.0,11.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.239996256883693,5.529429087511423,5.327876168789581,9.760252084449375,9.066931788680826,6.296003736626186
7.0,65.0,251.0,10300.0,650.0,,,,2019.0,7.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.239996256883693,5.529429087511423,4.189654742026425,,,
7.0,205.0,251.0,10300.0,1243.0,20890.0,10440.0,652.8,2019.0,12.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.239996256883693,5.529429087511423,5.327876168789581,9.947073723199049,9.25349564229011,6.48280149429011
14.0,65.0,103.0,2200.0,1295.0,1658.0,1658.0,103.6,2019.0,7.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,7.696667081526462,4.6443908991413725,4.189654742026425,7.413970290190444,7.413970290190444,4.650143551630823
14.0,65.0,103.0,2200.0,1082.0,1385.0,1385.0,86.56,2019.0,7.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,7.696667081526462,4.6443908991413725,4.189654742026425,7.234177179749849,7.234177179749849,4.472324272654662
7.0,100.0,158.0,6400.0,1670.0,10390.0,5196.0,324.7,2019.0,10.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,8.764209507142004,5.0689042022202315,4.61512051684126,9.248695325852646,8.555836815008442,5.785976712282188
7.0,85.0,158.0,6400.0,1000.0,8138.0,4069.0,254.3,2019.0,11.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,8.764209507142004,5.0689042022202315,4.454347296253507,9.004422601327041,8.311398278436641,5.542439324247439
7.0,110.0,158.0,6400.0,1500.0,10390.0,5196.0,324.7,2019.0,10.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,8.764209507142004,5.0689042022202315,4.709530201312334,9.248695325852646,8.555836815008442,5.785976712282188
7.0,130.0,158.0,6400.0,1607.0,10390.0,5196.0,324.7,2019.0,12.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,8.764209507142004,5.0689042022202315,4.875197323201151,9.248695325852646,8.555836815008442,5.785976712282188
7.0,85.0,158.0,6400.0,1375.0,9265.0,4632.0,289.5,2019.0,10.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,8.764209507142004,5.0689042022202315,4.454347296253507,9.134107065976593,8.440959885416648,5.671603576291966
14.0,150.0,232.0,5700.0,1074.0,4394.0,4394.0,274.6,2019.0,3.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,8.648396877031582,5.4510384535657,5.017279836814924,8.388222810119277,8.388222810119277,5.618950539139504
7.0,180.0,251.0,10300.0,1465.0,15900.0,7949.0,496.8,2019.0,7.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.239996256883693,5.529429087511423,5.198497031265826,9.674137279312397,8.980927207648378,6.210198389933492
7.0,225.0,251.0,10300.0,1605.0,19510.0,9754.0,609.6,2019.0,7.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.239996256883693,5.529429087511423,5.420534999272286,9.878733688069898,9.185535253057212,6.414442080300778
7.0,225.0,251.0,10300.0,1680.0,20280.0,10140.0,633.6,2019.0,7.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.239996256883693,5.529429087511423,5.420534999272286,9.917439766154132,9.224341891611996,6.452994879149095
14.0,50.0,103.0,2200.0,1082.0,1559.0,1559.0,97.44,2019.0,5.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,7.696667081526462,4.6443908991413725,3.9318256327243257,7.352441100243583,7.352441100243583,4.589447225522855
12.0,15.0,210.0,4940.0,300.0,3942.0,1971.0,123.2,2019.0,7.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,8.50532301884575,5.351858133476067,2.772588722239781,8.279697133877628,7.586803535162581,4.821893169499378
12.0,65.0,210.0,4940.0,650.0,,,,2019.0,7.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,8.50532301884575,5.351858133476067,4.189654742026425,,,
12.0,15.0,210.0,4940.0,300.0,3942.0,1971.0,123.2,2019.0,10.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,8.50532301884575,5.351858133476067,2.772588722239781,8.279697133877628,7.586803535162581,4.821893169499378
12.0,65.0,210.0,4940.0,650.0,,,,2019.0,1.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,8.50532301884575,5.351858133476067,4.189654742026425,,,
7.0,295.0,331.0,13230.0,1400.0,26880.0,13440.0,3360.0,2019.0,2.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.490317840042412,5.805134968916488,5.69035945432406,10.199174996326047,9.506065016071148,8.119993827725105
12.0,15.0,210.0,4940.0,300.0,3584.0,1792.0,112.0,2019.0,4.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,8.50532301884575,5.351858133476067,2.772588722239781,8.184513753033722,7.491645473605133,4.727387818712341
12.0,15.0,210.0,4940.0,300.0,3942.0,1971.0,123.2,2019.0,9.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,8.50532301884575,5.351858133476067,2.772588722239781,8.279697133877628,7.586803535162581,4.821893169499378
12.0,15.0,210.0,4940.0,300.0,844.8,422.4,26.4,2019.0,11.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,8.50532301884575,5.351858133476067,2.772588722239781,6.740282925038388,6.048317358700765,3.3105430133940246
12.0,10.0,210.0,4940.0,300.0,768.0,384.0,24.0,,,1,6.0,0,1,0,0,0,0,0,0,0,0,0,8.50532301884575,5.351858133476067,2.3978952727983707,6.645090969505644,5.953243334287785,3.2188758248682006
12.0,10.0,210.0,4940.0,300.0,921.6,460.8,28.8,,,1,6.0,0,1,0,0,0,0,0,0,0,0,0,8.50532301884575,5.351858133476067,2.3978952727983707,6.82719577112372,6.135131896920395,3.3945083935113587
12.0,15.0,210.0,4940.0,300.0,2560.0,1280.0,80.0,2019.0,7.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,8.50532301884575,5.351858133476067,2.772588722239781,7.848153086199526,7.155396301896734,4.394449154672439
12.0,15.0,210.0,4940.0,300.0,2458.0,1229.0,76.8,2019.0,4.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,8.50532301884575,5.351858133476067,2.772588722239781,7.807510042216193,7.114769448366463,4.354141431184346
12.0,15.0,210.0,4940.0,300.0,2995.0,1498.0,93.6,2019.0,10.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,8.50532301884575,5.351858133476067,2.772588722239781,8.005033344637111,7.312553498102598,4.549657476057832
32.0,15.0,169.0,1170.0,300.0,1613.0,806.4,201.6,2019.0,10.0,1,7.0,0,0,0,1,0,0,0,0,0,0,0,7.065613363597717,5.135798437050262,2.772588722239781,7.3864708488298945,6.693819208418841,5.311233591814583
32.0,15.0,169.0,1170.0,300.0,1613.0,806.4,201.6,2019.0,5.0,1,7.0,0,0,0,1,0,0,0,0,0,0,0,7.065613363597717,5.135798437050262,2.772588722239781,7.3864708488298945,6.693819208418841,5.311233591814583
32.0,65.0,169.0,1170.0,650.0,,,,2019.0,5.0,1,7.0,0,0,0,1,0,0,0,0,0,0,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
14.0,15.0,169.0,1170.0,300.0,806.4,403.2,100.8,2019.0,8.0,1,7.0,0,0,0,1,0,0,0,0,0,0,0,7.065613363597717,5.135798437050262,2.772588722239781,6.693819208418841,6.001909804969521,4.623010104116422
32.0,15.0,169.0,1170.0,300.0,691.2,345.6,86.4,2019.0,8.0,1,7.0,0,0,0,1,0,0,0,0,0,0,0,7.065613363597717,5.135798437050262,2.772588722239781,6.539874931201244,5.848171377281505,4.470495282661489
32.0,65.0,169.0,1170.0,650.0,,,,2019.0,8.0,1,7.0,0,0,0,1,0,0,0,0,0,0,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
32.0,15.0,169.0,1170.0,300.0,768.0,384.0,96.0,2019.0,8.0,1,7.0,0,0,0,1,0,0,0,0,0,0,0,7.065613363597717,5.135798437050262,2.772588722239781,6.645090969505644,5.953243334287785,4.574710978503383
32.0,65.0,169.0,1170.0,650.0,,,,2019.0,8.0,1,7.0,0,0,0,1,0,0,0,0,0,0,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
32.0,15.0,169.0,1170.0,300.0,921.6,460.8,115.2,2019.0,5.0,1,7.0,0,0,0,1,0,0,0,0,0,0,0,7.065613363597717,5.135798437050262,2.772588722239781,6.82719577112372,6.135131896920395,4.755312844417811
14.0,75.0,132.0,3300.0,1366.0,34.61,2215.0,69.22,2019.0,2.0,1,8.0,0,0,0,0,0,0,1,0,0,0,0,8.101980731853192,4.890349128221754,4.330733340286331,3.5726264972896864,7.703459047867175,4.251633170740286
12.0,75.0,200.0,4700.0,1485.0,5967.0,2984.0,93.24,2019.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.45553053102413,5.303304908059076,4.330733340286331,8.694167141883597,8.001355025826703,4.545844719903276
12.0,65.0,200.0,4700.0,650.0,,,,2019.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.45553053102413,5.303304908059076,4.189654742026425,,,
12.0,50.0,200.0,4700.0,1020.0,5100.0,2550.0,79.68,2019.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.45553053102413,5.303304908059076,3.9318256327243257,8.537191877922927,7.844240718141811,4.390490713086011
12.0,50.0,200.0,4700.0,1395.0,6390.0,3195.0,99.84,2019.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.45553053102413,5.303304908059076,3.9318256327243257,8.762646029650282,8.069655306886165,4.6135351023197195
12.0,100.0,284.0,6600.0,1530.0,8832.0,4416.0,138.0,2019.0,11.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.79497643168877,5.652489180268651,4.61512051684126,9.086249986745132,8.393216011596527,4.9344739331306915
12.0,65.0,284.0,6600.0,650.0,,,,2019.0,2.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.79497643168877,5.652489180268651,4.189654742026425,,,
12.0,120.0,284.0,6600.0,1530.0,10050.0,5027.0,157.1,2019.0,3.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.79497643168877,5.652489180268651,4.795790545596741,9.21542741102474,8.522777569710138,5.0632277442154265
12.0,125.0,284.0,6600.0,1530.0,10050.0,5027.0,157.1,2019.0,10.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.79497643168877,5.652489180268651,4.836281906951478,9.21542741102474,8.522777569710138,5.0632277442154265
12.0,120.0,284.0,6600.0,1500.0,10870.0,5437.0,169.9,2019.0,2.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.79497643168877,5.652489180268651,4.795790545596741,9.293853972204001,8.601166625192416,5.141078590121546
12.0,65.0,284.0,6600.0,1140.0,8202.0,4101.0,128.2,2019.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.79497643168877,5.652489180268651,4.189654742026425,9.01225522000275,8.319229938632326,4.861361591348501
12.0,65.0,284.0,6600.0,1455.0,9769.0,4884.0,152.6,2019.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.79497643168877,5.652489180268651,4.189654742026425,9.187071745036828,8.493924564476883,5.034351820713572
14.0,25.0,132.0,3300.0,1469.0,18.38,1177.0,36.77,2019.0,2.0,1,8.0,0,0,0,0,0,0,1,0,0,0,0,8.101980731853192,4.890349128221754,3.258096538021482,2.96424160646262,7.071573364211532,3.6315151367243654
14.0,10.0,74.0,1800.0,1519.0,12.25,783.9,24.5,2019.0,2.0,1,8.0,0,0,0,0,0,0,1,0,0,0,0,7.496097345175956,4.31748811353631,2.3978952727983707,2.583997552432231,6.665556321132768,3.2386784521643803
14.0,10.0,74.0,1800.0,937.0,12.46,797.2,24.91,2019.0,2.0,1,8.0,0,0,0,0,0,0,1,0,0,0,0,7.496097345175956,4.31748811353631,2.3978952727983707,2.599722324216582,6.6823591926146335,3.2546289945740186
14.0,65.0,74.0,1800.0,650.0,,,,2019.0,2.0,1,8.0,0,0,0,0,0,0,1,0,0,0,0,7.496097345175956,4.31748811353631,4.189654742026425,,,
14.0,25.0,74.0,1800.0,1519.0,18.98,1215.0,37.97,2019.0,2.0,1,8.0,0,0,0,0,0,0,1,0,0,0,0,7.496097345175956,4.31748811353631,3.258096538021482,2.9947317732204075,7.103322062526113,3.662792119350618
12.0,115.0,445.0,10800.0,960.0,9216.0,4608.0,144.0,2019.0,1.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.287394001418473,6.100318952020064,4.7535901911063645,9.128804883993665,8.435766192720509,4.976733742420574
12.0,65.0,445.0,10800.0,650.0,,,,2019.0,1.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.287394001418473,6.100318952020064,4.189654742026425,,,
12.0,115.0,445.0,10800.0,960.0,9216.0,4608.0,144.0,2019.0,1.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.287394001418473,6.100318952020064,4.7535901911063645,9.128804883993665,8.435766192720509,4.976733742420574
12.0,65.0,445.0,10800.0,1005.0,11980.0,5990.0,187.2,2019.0,1.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.287394001418473,6.100318952020064,4.189654742026425,9.3910773406399,8.698013622083925,5.23750522715128
12.0,175.0,445.0,10800.0,1470.0,14360.0,7181.0,224.4,2019.0,7.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.287394001418473,6.100318952020064,5.170483995038151,9.57227147806062,8.879333174786028,5.417876601605676
12.0,175.0,445.0,10800.0,1470.0,13320.0,6659.0,208.1,2019.0,7.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.287394001418473,6.100318952020064,5.170483995038151,9.497097016351463,8.803874763534434,5.342812606434588
12.0,90.0,445.0,10800.0,885.0,10920.0,5460.0,170.6,2019.0,1.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.287394001418473,6.100318952020064,4.51085950651685,9.298442820197728,8.605387202152153,5.145166187053862
12.0,115.0,445.0,10800.0,1215.0,13270.0,6636.0,207.4,2019.0,1.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.287394001418473,6.100318952020064,4.7535901911063645,9.493336482437249,8.800415333145924,5.339459309879212
12.0,215.0,545.0,13600.0,1605.0,18120.0,9062.0,283.2,2019.0,7.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.517898598432753,6.302618975744905,5.375278407684165,9.804826765712157,9.111955470054781,5.649678215663
12.0,80.0,545.0,13600.0,735.0,12890.0,6447.0,201.5,2019.0,1.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.517898598432753,6.302618975744905,4.394449154672439,9.464284672443105,8.771525284186465,5.310739886546594
12.0,150.0,545.0,13600.0,1380.0,18720.0,9362.0,292.6,2019.0,1.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.517898598432753,6.302618975744905,5.017279836814924,9.837401167408268,9.14452103093889,5.682218296740361
12.0,250.0,545.0,13600.0,1650.0,22300.0,11150.0,348.5,2019.0,7.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.517898598432753,6.302618975744905,5.5254529391317835,10.012386799492118,9.319284458965361,5.856503561673865
12.0,250.0,754.0,18600.0,1410.0,30410.0,15210.0,475.2,,,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.83097062169695,6.626717749249025,5.5254529391317835,10.322559664050509,9.629774129311743,6.165837934052762
20.0,10.0,118.0,2000.0,640.0,471.6,235.8,7.368,,,1,8.0,0,0,0,0,0,0,0,0,1,0,0,7.601402334583733,4.77912349311153,2.3978952727983707,6.158249364752807,5.46721590300985,2.124414907322567
16.0,75.0,200.0,4400.0,1291.0,46.48,2974.0,92.95,2019.0,2.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.38958706681109,5.303304908059076,4.330733340286331,3.860308569741467,7.99799931797973,4.5427627258594745
16.0,75.0,200.0,4400.0,1000.0,59.72,3822.0,119.4,2019.0,6.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.38958706681109,5.303304908059076,4.330733340286331,4.106273133087375,8.248790733696413,4.79081953287472
14.0,18.0,74.0,1800.0,1303.0,17.92,1147.0,35.83,2019.0,5.0,1,8.0,0,0,0,0,0,0,1,0,0,0,0,7.496097345175956,4.31748811353631,2.9444389791664403,2.9402195636237325,7.045776576879511,3.606312730456974
14.0,18.0,74.0,1800.0,1303.0,17.92,1147.0,35.83,2019.0,5.0,1,8.0,0,0,0,0,0,0,1,0,0,0,0,7.496097345175956,4.31748811353631,2.9444389791664403,2.9402195636237325,7.045776576879511,3.606312730456974
12.0,60.0,445.0,10800.0,600.0,9331.0,4666.0,145.8,2019.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.287394001418473,6.100318952020064,4.110873864173311,9.14120463314132,8.448271745949816,4.9890711161804155
12.0,80.0,445.0,10800.0,945.0,10600.0,5299.0,165.6,2019.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.287394001418473,6.100318952020064,4.394449154672439,9.268703615273097,8.575462099540212,5.115595729732743
12.0,80.0,445.0,10800.0,945.0,10600.0,5299.0,165.6,2019.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.287394001418473,6.100318952020064,4.394449154672439,9.268703615273097,8.575462099540212,5.115595729732743
12.0,160.0,445.0,10800.0,945.0,10600.0,5299.0,165.6,2019.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.287394001418473,6.100318952020064,5.081404364984463,9.268703615273097,8.575462099540212,5.115595729732743
12.0,80.0,545.0,13600.0,780.0,14130.0,7066.0,220.8,2019.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.517898598432753,6.302618975744905,4.394449154672439,9.556126244582746,8.863191340690854,5.401776074916267
12.0,110.0,545.0,13600.0,1110.0,15970.0,7987.0,249.6,2019.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.517898598432753,6.302618975744905,4.709530201312334,9.67852985665631,8.985695694535705,5.523858042461968
12.0,80.0,545.0,13600.0,600.0,16590.0,8294.0,259.2,2019.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.517898598432753,6.302618975744905,4.394449154672439,9.716615658643356,9.023408202624545,5.561450566078405
12.0,110.0,545.0,13600.0,1035.0,18800.0,9400.0,293.8,2019.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.517898598432753,6.302618975744905,4.709530201312334,9.841665338892785,9.148571345578551,5.686297160315181
12.0,65.0,754.0,18600.0,1275.0,26820.0,13410.0,419.0,2019.0,9.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.83097062169695,6.626717749249025,4.189654742026425,10.196940441748334,9.50383054471094,6.040254711277414
12.0,50.0,200.0,4700.0,765.0,4838.0,2419.0,75.6,2019.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.45553053102413,5.303304908059076,3.9318256327243257,8.48446336679332,7.791522819150732,4.338597076746545
12.0,50.0,200.0,4700.0,1395.0,5215.0,2607.0,81.48,2019.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.45553053102413,5.303304908059076,3.9318256327243257,8.559486103606488,7.866338923046544,4.412555839708705
12.0,40.0,200.0,4700.0,1035.0,5714.0,2857.0,89.28,2019.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.45553053102413,5.303304908059076,3.713572066704308,8.65084957622891,7.957877358489813,4.502915951949335
12.0,60.0,200.0,4700.0,1575.0,7311.0,3656.0,114.2,2019.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,8.45553053102413,5.303304908059076,4.110873864173311,8.897272113133987,8.204398418149381,4.746669748261791
16.0,15.0,100.0,2000.0,384.0,786.4,393.2,12.29,2019.0,8.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,7.601402334583733,4.61512051684126,2.772588722239781,6.668736378509637,5.97685839471862,2.587011872725154
16.0,65.0,100.0,2000.0,650.0,,,,2019.0,8.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,7.601402334583733,4.61512051684126,4.189654742026425,,,
12.0,250.0,815.0,21100.0,1260.0,28260.0,14130.0,7066.0,2019.0,11.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.957075711706057,6.704414354964107,5.5254529391317835,10.249238041316636,9.556126244582746,8.863191340690854
12.0,250.0,815.0,21100.0,1312.0,31330.0,15670.0,7834.0,2019.0,11.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.957075711706057,6.704414354964107,5.5254529391317835,10.35236330172604,9.659567149523216,8.966356154790121
12.0,250.0,815.0,21100.0,1245.0,32710.0,16350.0,8177.0,2019.0,11.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.957075711706057,6.704414354964107,5.5254529391317835,10.39546669175574,9.702044336534586,9.009202900924588
12.0,250.0,815.0,21100.0,1245.0,32710.0,16350.0,8177.0,2019.0,11.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,9.957075711706057,6.704414354964107,5.5254529391317835,10.39546669175574,9.702044336534586,9.009202900924588
16.0,100.0,169.0,1170.0,935.0,3530.0,1765.0,110.3,2020.0,3.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,7.065613363597717,5.135798437050262,4.61512051684126,8.169336395928386,7.476472381163905,4.712229258281499
16.0,65.0,169.0,1170.0,650.0,,,,2020.0,3.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
14.0,15.0,149.0,1170.0,300.0,922.4,461.2,28.82,2020.0,12.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,7.065613363597717,5.0106352940962555,2.772588722239781,6.828062510072889,6.13599769784028,3.3951793093365925
14.0,65.0,149.0,1170.0,650.0,,,,2020.0,12.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,7.065613363597717,5.0106352940962555,4.189654742026425,,,
14.0,15.0,149.0,1170.0,300.0,922.4,461.2,28.82,2020.0,12.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,7.065613363597717,5.0106352940962555,2.772588722239781,6.828062510072889,6.13599769784028,3.3951793093365925
7.0,180.0,308.0,10600.0,2233.0,20580.0,10290.0,643.1,2020.0,11.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.268703615273097,5.733341276897746,5.198497031265826,9.93212359907246,9.239025005836092,6.467853993552845
7.0,65.0,308.0,10600.0,650.0,,,,2020.0,11.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.268703615273097,5.733341276897746,4.189654742026425,,,
7.0,15.0,156.0,9800.0,400.0,1792.0,896.0,56.0,2020.0,1.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.19023970026918,5.056245805348308,2.772588722239781,7.491645473605133,6.799055862058796,4.04305126783455
7.0,65.0,156.0,9800.0,650.0,,,,2020.0,1.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.19023970026918,5.056245805348308,4.189654742026425,,,
7.0,15.0,156.0,9800.0,400.0,2304.0,1152.0,72.0,2020.0,1.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.19023970026918,5.056245805348308,2.772588722239781,7.742835955430749,7.050122520269059,4.290459441148391
7.0,15.0,156.0,9800.0,400.0,3405.0,1702.0,106.4,2020.0,1.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.19023970026918,5.056245805348308,2.772588722239781,8.133293861222633,7.440146680662688,4.676560182074764
7.0,65.0,156.0,9800.0,650.0,,,,2020.0,1.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.19023970026918,5.056245805348308,4.189654742026425,,,
7.0,15.0,156.0,9800.0,400.0,2867.0,1434.0,89.6,2020.0,1.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.19023970026918,5.056245805348308,2.772588722239781,7.961370201719511,7.268920128193722,4.506454213048934
7.0,15.0,156.0,9800.0,400.0,4301.0,2150.0,134.4,2020.0,3.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.19023970026918,5.056245805348308,2.772588722239781,8.366835309827675,7.67368812926773,4.9082333604781745
7.0,15.0,156.0,9800.0,400.0,3584.0,1792.0,112.0,2020.0,3.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.19023970026918,5.056245805348308,2.772588722239781,8.184513753033722,7.491645473605133,4.727387818712341
7.0,300.0,750.0,25600.0,1000.0,184600.0,23070.0,11540.0,2020.0,11.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,10.150386692204734,6.621405651764134,5.707110264748875,12.12595201815431,10.046331696565609,9.353661191420406
7.0,65.0,750.0,25600.0,650.0,,,,2020.0,11.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,10.150386692204734,6.621405651764134,4.189654742026425,,,
7.0,85.0,158.0,6400.0,1000.0,8448.0,4224.0,264.0,2020.0,8.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,8.764209507142004,5.0689042022202315,4.454347296253507,9.041803370152845,8.348774539791274,5.579729825986222
7.0,125.0,158.0,6400.0,1187.0,10800.0,5398.0,337.3,2020.0,8.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,8.764209507142004,5.0689042022202315,4.836281906951478,9.287394001418473,8.593969030218288,5.8239330757866625
7.0,50.0,169.0,1170.0,822.0,11710.0,5857.0,366.1,2020.0,6.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,7.065613363597717,5.135798437050262,3.9318256327243257,9.368283850042138,8.675563527387679,5.905634290502789
7.0,65.0,169.0,1170.0,650.0,,,,2020.0,6.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
7.0,130.0,251.0,10300.0,1243.0,12440.0,6221.0,388.8,2020.0,8.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.239996256883693,5.529429087511423,4.875197323201151,9.42875274891449,8.735846677457582,5.96563378707346
7.0,130.0,251.0,10300.0,1243.0,15350.0,7675.0,479.7,2020.0,8.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0,9.239996256883693,5.529429087511423,4.875197323201151,9.638935897473202,8.94585385712759,6.175243374899915
