Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,Release Year,Release Month
CPU,2004-08-01,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,,,,2004.0,8.0
CPU,2004-08-01,130.0,35.0,193.0,106.0,1800.0,Unknown,AMD,,,,2004.0,8.0
CPU,2004-08-01,130.0,62.0,193.0,106.0,1800.0,Unknown,AMD,,,,2004.0,8.0
CPU,2004-08-01,130.0,35.0,193.0,106.0,2000.0,Unknown,AMD,,,,2004.0,8.0
CPU,2004-08-01,130.0,62.0,193.0,106.0,2000.0,Unknown,AMD,,,,2004.0,8.0
CPU,2004-05-18,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD,,,,2004.0,5.0
CPU,2004-12-01,90.0,55.0,171.0,106.0,2200.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-12-01,90.0,85.0,171.0,106.0,1600.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-12-01,90.0,85.0,171.0,106.0,1800.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-12-01,90.0,85.0,171.0,106.0,2000.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-12-01,90.0,85.0,171.0,106.0,2000.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-12-01,90.0,85.0,171.0,106.0,2200.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-12-01,90.0,85.0,171.0,106.0,2200.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-12-01,90.0,85.0,171.0,106.0,2400.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-12-01,90.0,85.0,171.0,106.0,1600.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-12-01,90.0,85.0,171.0,106.0,1800.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-12-01,90.0,85.0,171.0,106.0,2000.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-12-01,90.0,85.0,171.0,106.0,2000.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-12-01,90.0,85.0,171.0,106.0,2200.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-12-01,90.0,85.0,171.0,106.0,2400.0,Unknown,AMD,,,,2004.0,12.0
CPU,2004-07-28,130.0,62.0,80.0,37.0,1500.0,Unknown,AMD,,,,2004.0,7.0
CPU,2004-08-01,130.0,62.0,80.0,37.0,1500.0,Unknown,AMD,,,,2004.0,8.0
CPU,2004-07-28,130.0,62.0,80.0,37.0,1583.0,Unknown,AMD,,,,2004.0,7.0
CPU,2004-08-01,130.0,62.0,80.0,37.0,1667.0,Unknown,AMD,,,,2004.0,8.0
CPU,2004-07-28,130.0,62.0,80.0,37.0,1667.0,Unknown,AMD,,,,2004.0,7.0
CPU,2004-07-28,130.0,62.0,80.0,37.0,1750.0,Unknown,AMD,,,,2004.0,7.0
CPU,2004-07-28,130.0,62.0,80.0,37.0,1833.0,Unknown,AMD,,,,2004.0,7.0
CPU,2004-07-28,90.0,25.0,171.0,63.0,1600.0,Unknown,AMD,,,,2004.0,7.0
CPU,2004-07-28,90.0,62.0,171.0,63.0,1600.0,Unknown,AMD,,,,2004.0,7.0
CPU,2004-08-01,90.0,62.0,84.0,63.0,1600.0,Unknown,AMD,,,,2004.0,8.0
CPU,2004-07-28,90.0,62.0,171.0,63.0,1600.0,Unknown,AMD,,,,2004.0,7.0
CPU,2004-08-01,130.0,62.0,80.0,37.0,1992.0,Unknown,AMD,,,,2004.0,8.0
CPU,2004-07-28,130.0,62.0,80.0,37.0,1992.0,Unknown,AMD,,,,2004.0,7.0
CPU,2004-08-01,90.0,62.0,84.0,63.0,1600.0,Unknown,AMD,,,,2004.0,8.0
CPU,2004-07-28,90.0,25.0,171.0,63.0,1600.0,Unknown,AMD,,,,2004.0,7.0
CPU,2004-07-28,90.0,62.0,171.0,63.0,1800.0,Unknown,AMD,,,,2004.0,7.0
CPU,2004-11-23,90.0,25.0,171.0,63.0,1800.0,Unknown,AMD,,,,2004.0,11.0
CPU,2004-09-17,130.0,62.0,101.0,63.0,2000.0,Unknown,AMD,,,,2004.0,9.0
CPU,2004-07-28,130.0,62.0,144.0,63.0,1800.0,Unknown,AMD,,,,2004.0,7.0
CPU,2004-06-24,90.0,73.0,109.0,125.0,2533.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-09-22,90.0,73.0,109.0,125.0,2530.0,Intel,Intel,,,,2004.0,9.0
CPU,2004-06-24,90.0,84.0,109.0,125.0,2667.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-24,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-24,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-09-22,90.0,84.0,109.0,125.0,2930.0,Intel,Intel,,,,2004.0,9.0
CPU,2004-09-22,90.0,84.0,109.0,125.0,2930.0,Intel,Intel,,,,2004.0,9.0
CPU,2004-10-01,90.0,73.0,109.0,125.0,3060.0,Intel,Intel,,,,2004.0,10.0
CPU,2004-06-01,90.0,88.0,112.0,125.0,2800.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-01,90.0,88.0,112.0,125.0,3067.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-01,90.0,88.0,112.0,125.0,3200.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-09-28,90.0,88.0,112.0,125.0,3334.0,Intel,Intel,,,,2004.0,9.0
CPU,2004-12-01,90.0,84.0,109.0,125.0,2660.0,Intel,Intel,,,,2004.0,12.0
CPU,2004-12-01,90.0,84.0,109.0,125.0,2660.0,Intel,Intel,,,,2004.0,12.0
CPU,2004-12-01,90.0,84.0,109.0,125.0,3060.0,Intel,Intel,,,,2004.0,12.0
CPU,2004-08-04,90.0,115.0,109.0,125.0,3600.0,Intel,Intel,,,,2004.0,8.0
CPU,2004-06-21,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,84.0,109.0,125.0,3000.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,84.0,109.0,125.0,3200.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,115.0,109.0,125.0,3400.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,115.0,109.0,125.0,3600.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,90.0,115.0,109.0,125.0,3800.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-21,130.0,103.0,269.0,178.0,3400.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-10-31,130.0,110.0,269.0,178.0,3466.0,Intel,Intel,,,,2004.0,10.0
CPU,2004-06-23,90.0,21.0,84.0,140.0,1500.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-23,90.0,21.0,84.0,140.0,1600.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-10-20,90.0,21.0,84.0,140.0,2100.0,Intel,Intel,,,,2004.0,10.0
CPU,2004-06-28,90.0,135.0,135.0,155.0,2800.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-28,90.0,135.0,135.0,155.0,3000.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-28,90.0,135.0,135.0,155.0,3200.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-28,90.0,135.0,135.0,155.0,3400.0,Intel,Intel,,,,2004.0,6.0
CPU,2004-06-28,90.0,135.0,135.0,155.0,3600.0,Intel,Intel,,,,2004.0,6.0
CPU,2005-11-07,90.0,9.0,84.0,69.0,1000.0,Unknown,AMD,,,,2005.0,11.0
CPU,2005-04-14,130.0,62.0,171.0,105.0,1800.0,Unknown,AMD,,,,2005.0,4.0
CPU,2005-05-31,90.0,67.0,156.0,154.0,2000.0,Unknown,AMD,,,,2005.0,5.0
CPU,2005-04-14,130.0,62.0,171.0,105.0,2000.0,Unknown,AMD,,,,2005.0,4.0
CPU,2005-04-14,130.0,83.0,171.0,105.0,2000.0,Unknown,AMD,,,,2005.0,4.0
CPU,2005-04-14,130.0,83.0,171.0,105.0,2200.0,Unknown,AMD,,,,2005.0,4.0
CPU,2005-05-31,90.0,67.0,156.0,154.0,2200.0,Unknown,AMD,,,,2005.0,5.0
CPU,2005-04-14,130.0,83.0,171.0,105.0,2400.0,Unknown,AMD,,,,2005.0,4.0
CPU,2005-05-11,90.0,89.0,199.0,233.0,2200.0,Unknown,AMD,,,,2005.0,5.0
CPU,2005-04-04,90.0,89.0,83.0,69.0,2400.0,Unknown,AMD,,,,2005.0,4.0
CPU,2005-08-16,130.0,62.0,171.0,105.0,2600.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-06-27,90.0,104.0,115.0,114.0,2800.0,Unknown,AMD,,,,2005.0,6.0
CPU,2005-08-01,90.0,89.0,156.0,154.0,2000.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-01,90.0,89.0,156.0,154.0,2000.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-05-31,90.0,110.0,199.0,233.0,2200.0,Unknown,AMD,,,,2005.0,5.0
CPU,2005-08-01,130.0,35.0,193.0,106.0,1600.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-01,130.0,35.0,193.0,106.0,1600.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-01,130.0,62.0,193.0,106.0,2200.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-01,130.0,82.0,193.0,106.0,2200.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-01,130.0,82.0,193.0,106.0,2400.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,67.0,171.0,106.0,1800.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,67.0,171.0,106.0,1800.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,67.0,171.0,106.0,2000.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,67.0,171.0,106.0,2000.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,67.0,171.0,106.0,2000.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,85.0,171.0,106.0,2200.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,85.0,171.0,106.0,2200.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,85.0,171.0,106.0,2400.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,85.0,171.0,106.0,2400.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,104.0,171.0,106.0,2600.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,104.0,171.0,106.0,2600.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,104.0,171.0,106.0,2800.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-05-01,90.0,104.0,171.0,106.0,3000.0,Unknown,AMD,,,,2005.0,5.0
CPU,2005-08-01,90.0,92.0,171.0,106.0,2800.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-01,90.0,92.0,171.0,106.0,2800.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,110.0,171.0,233.0,1800.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,110.0,171.0,233.0,2000.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-02,90.0,110.0,171.0,233.0,2200.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-09-26,90.0,110.0,171.0,233.0,2400.0,Unknown,AMD,,,,2005.0,9.0
CPU,2005-08-01,90.0,55.0,171.0,233.0,1600.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-05-31,90.0,95.0,171.0,233.0,1800.0,Unknown,AMD,,,,2005.0,5.0
CPU,2005-08-01,90.0,55.0,171.0,233.0,1800.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-05-31,90.0,95.0,171.0,233.0,2000.0,Unknown,AMD,,,,2005.0,5.0
CPU,2005-12-01,90.0,55.0,171.0,233.0,2000.0,Unknown,AMD,,,,2005.0,12.0
CPU,2005-05-31,90.0,95.0,171.0,233.0,2200.0,Unknown,AMD,,,,2005.0,5.0
CPU,2005-09-26,90.0,95.0,171.0,233.0,2400.0,Unknown,AMD,,,,2005.0,9.0
CPU,2005-08-01,90.0,55.0,171.0,233.0,1600.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-09-26,90.0,95.0,171.0,233.0,1800.0,Unknown,AMD,,,,2005.0,9.0
CPU,2005-08-01,90.0,55.0,171.0,233.0,1800.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-09-26,90.0,95.0,171.0,233.0,2000.0,Unknown,AMD,,,,2005.0,9.0
CPU,2005-12-01,90.0,55.0,171.0,233.0,2000.0,Unknown,AMD,,,,2005.0,12.0
CPU,2005-09-26,90.0,95.0,171.0,233.0,2200.0,Unknown,AMD,,,,2005.0,9.0
CPU,2005-09-26,90.0,95.0,171.0,233.0,2400.0,Unknown,AMD,,,,2005.0,9.0
CPU,2005-07-07,90.0,62.0,84.0,63.0,1400.0,Unknown,AMD,,,,2005.0,7.0
CPU,2005-07-15,90.0,25.0,171.0,69.0,1600.0,Unknown,AMD,,,,2005.0,7.0
CPU,2005-10-01,90.0,62.0,84.0,63.0,1800.0,Unknown,AMD,,,,2005.0,10.0
CPU,2005-07-15,90.0,62.0,171.0,69.0,1800.0,Unknown,AMD,,,,2005.0,7.0
CPU,2005-07-15,90.0,25.0,171.0,69.0,1800.0,Unknown,AMD,,,,2005.0,7.0
CPU,2005-05-03,90.0,62.0,171.0,63.0,1800.0,Unknown,AMD,,,,2005.0,5.0
CPU,2005-07-15,90.0,25.0,171.0,69.0,1800.0,Unknown,AMD,,,,2005.0,7.0
CPU,2005-07-15,90.0,62.0,171.0,69.0,1800.0,Unknown,AMD,,,,2005.0,7.0
CPU,2005-10-01,90.0,62.0,84.0,63.0,1800.0,Unknown,AMD,,,,2005.0,10.0
CPU,2005-08-19,90.0,62.0,171.0,63.0,2000.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-07-15,90.0,25.0,171.0,69.0,2000.0,Unknown,AMD,,,,2005.0,7.0
CPU,2005-07-15,90.0,62.0,171.0,69.0,2000.0,Unknown,AMD,,,,2005.0,7.0
CPU,2005-08-01,90.0,62.0,84.0,63.0,2000.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-10-01,90.0,62.0,84.0,63.0,2000.0,Unknown,AMD,,,,2005.0,10.0
CPU,2005-10-01,90.0,62.0,84.0,63.0,2000.0,Unknown,AMD,,,,2005.0,10.0
CPU,2005-06-22,90.0,32.0,125.0,114.0,1600.0,Unknown,AMD,,,,2005.0,6.0
CPU,2005-06-22,90.0,35.0,125.0,114.0,2200.0,Unknown,AMD,,,,2005.0,6.0
CPU,2005-10-04,90.0,35.0,125.0,114.0,2400.0,Unknown,AMD,,,,2005.0,10.0
CPU,2005-06-22,90.0,22.0,125.0,114.0,1600.0,Unknown,AMD,,,,2005.0,6.0
CPU,2005-08-08,90.0,25.0,125.0,114.0,2000.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-08-08,90.0,25.0,125.0,114.0,2200.0,Unknown,AMD,,,,2005.0,8.0
CPU,2005-06-28,90.0,84.0,109.0,125.0,3200.0,Intel,Intel,,,,2005.0,6.0
CPU,2005-05-01,65.0,31.0,90.0,151.0,1600.0,Intel,Intel,,,,2005.0,5.0
CPU,2005-06-01,90.0,84.0,109.0,125.0,2660.0,Intel,Intel,,,,2005.0,6.0
CPU,2005-06-01,90.0,84.0,109.0,125.0,2660.0,Intel,Intel,,,,2005.0,6.0
CPU,2005-06-01,90.0,84.0,109.0,125.0,2660.0,Intel,Intel,,,,2005.0,6.0
CPU,2005-06-12,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,,2005.0,6.0
CPU,2005-06-12,90.0,84.0,109.0,125.0,3000.0,Intel,Intel,,,,2005.0,6.0
CPU,2005-06-12,90.0,84.0,109.0,125.0,3200.0,Intel,Intel,,,,2005.0,6.0
CPU,2005-06-12,90.0,115.0,109.0,125.0,3400.0,Intel,Intel,,,,2005.0,6.0
CPU,2005-06-12,90.0,115.0,109.0,125.0,3600.0,Intel,Intel,,,,2005.0,6.0
CPU,2005-06-12,90.0,115.0,109.0,125.0,3800.0,Intel,Intel,,,,2005.0,6.0
CPU,2005-11-14,90.0,84.0,109.0,169.0,3600.0,Intel,Intel,,,,2005.0,11.0
CPU,2005-05-26,90.0,84.0,109.0,169.0,3800.0,Intel,Intel,,,,2005.0,5.0
CPU,2005-11-14,90.0,84.0,109.0,169.0,3800.0,Intel,Intel,,,,2005.0,11.0
CPU,2005-05-26,90.0,130.0,206.0,169.0,2800.0,Intel,Intel,,,,2005.0,5.0
CPU,2005-05-26,90.0,130.0,206.0,169.0,2800.0,Intel,Intel,,,,2005.0,5.0
CPU,2005-05-26,90.0,130.0,206.0,169.0,3000.0,Intel,Intel,,,,2005.0,5.0
CPU,2005-05-26,90.0,130.0,206.0,169.0,3200.0,Intel,Intel,,,,2005.0,5.0
CPU,2005-04-18,90.0,130.0,206.0,230.0,3200.0,Intel,Intel,,,,2005.0,4.0
CPU,2005-12-27,65.0,130.0,171.0,376.0,3466.0,Intel,Intel,,,,2005.0,12.0
CPU,2005-07-25,90.0,27.0,84.0,140.0,2260.0,Intel,Intel,,,,2005.0,7.0
CPU,2005-10-10,90.0,135.0,213.0,200.0,2800.0,Intel,Intel,,,,2005.0,10.0
CPU,2005-12-01,90.0,135.0,213.0,200.0,2667.0,Intel,Intel,,,,2005.0,12.0
CPU,2005-12-01,90.0,135.0,213.0,200.0,2833.0,Intel,Intel,,,,2005.0,12.0
CPU,2005-12-01,90.0,135.0,213.0,200.0,2800.0,Intel,Intel,,,,2005.0,12.0
CPU,2005-12-01,90.0,135.0,213.0,200.0,3000.0,Intel,Intel,,,,2005.0,12.0
CPU,2005-12-01,90.0,135.0,213.0,200.0,3000.0,Intel,Intel,,,,2005.0,12.0
CPU,2006-11-30,90.0,125.0,235.0,227.0,2600.0,Unknown,AMD,,,,2006.0,11.0
CPU,2006-11-30,90.0,125.0,235.0,227.0,2800.0,Unknown,AMD,,,,2006.0,11.0
CPU,2006-11-30,90.0,125.0,235.0,227.0,3000.0,Unknown,AMD,,,,2006.0,11.0
CPU,,90.0,125.0,235.0,227.0,3200.0,Unknown,AMD,,,,,
CPU,2006-12-05,65.0,65.0,126.0,154.0,1900.0,Unknown,AMD,,,,2006.0,12.0
CPU,2006-08-01,90.0,65.0,220.0,154.0,2000.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-12-05,65.0,65.0,126.0,154.0,2100.0,Unknown,AMD,,,,2006.0,12.0
CPU,2006-12-01,65.0,65.0,126.0,154.0,2200.0,Unknown,AMD,,,,2006.0,12.0
CPU,2006-12-05,65.0,65.0,126.0,154.0,2300.0,Unknown,AMD,,,,2006.0,12.0
CPU,2006-05-23,90.0,110.0,156.0,154.0,2400.0,Unknown,AMD,,,,2006.0,5.0
CPU,2006-12-05,65.0,65.0,126.0,154.0,2500.0,Unknown,AMD,,,,2006.0,12.0
CPU,2006-12-05,65.0,65.0,126.0,154.0,2600.0,Unknown,AMD,,,,2006.0,12.0
CPU,2006-09-06,90.0,65.0,220.0,154.0,2600.0,Unknown,AMD,,,,2006.0,9.0
CPU,2006-09-06,90.0,89.0,220.0,154.0,2600.0,Unknown,AMD,,,,2006.0,9.0
CPU,2006-09-06,90.0,65.0,220.0,154.0,2600.0,Unknown,AMD,,,,2006.0,9.0
CPU,2006-12-12,90.0,89.0,220.0,154.0,2800.0,Unknown,AMD,,,,2006.0,12.0
CPU,2006-12-12,90.0,89.0,220.0,227.0,2800.0,Unknown,AMD,,,,2006.0,12.0
CPU,2006-08-15,90.0,45.0,235.0,227.0,1800.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,1800.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,1800.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,45.0,235.0,227.0,1800.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,1800.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,1800.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2000.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2000.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,2000.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,2000.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2200.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2200.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,2200.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,2200.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2400.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2400.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,2400.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,2400.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2600.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2600.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,119.0,235.0,227.0,2800.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,119.0,235.0,227.0,2800.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,45.0,235.0,227.0,1800.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2000.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2000.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,2000.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,2000.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2200.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2200.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,2200.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,2200.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2400.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2400.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,2400.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,68.0,235.0,227.0,2400.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2600.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,95.0,235.0,227.0,2600.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,120.0,235.0,227.0,2800.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-08-15,90.0,120.0,235.0,227.0,2800.0,Unknown,AMD,,,,2006.0,8.0
CPU,2006-05-23,90.0,62.0,103.0,81.0,1600.0,Unknown,AMD,,,,2006.0,5.0
CPU,2006-05-23,90.0,62.0,103.0,81.0,1600.0,Unknown,AMD,,,,2006.0,5.0
CPU,2006-05-23,90.0,62.0,103.0,81.0,1800.0,Unknown,AMD,,,,2006.0,5.0
CPU,2006-10-23,90.0,62.0,103.0,81.0,2200.0,Unknown,AMD,,,,2006.0,10.0
CPU,2006-06-01,65.0,31.0,171.0,731.0,2000.0,Unknown,AMD,,,,2006.0,6.0
CPU,2006-05-28,65.0,84.0,109.0,125.0,3200.0,Intel,Intel,,,,2006.0,5.0
CPU,2006-07-27,65.0,65.0,111.0,167.0,1800.0,Intel,Intel,,,,2006.0,7.0
CPU,2006-07-27,65.0,65.0,143.0,291.0,1866.0,Intel,Intel,,,,2006.0,7.0
CPU,2006-07-27,65.0,65.0,143.0,291.0,2133.0,Intel,Intel,,,,2006.0,7.0
CPU,2006-07-27,65.0,65.0,143.0,291.0,2400.0,Intel,Intel,,,,2006.0,7.0
CPU,2006-07-27,65.0,65.0,143.0,291.0,2667.0,Intel,Intel,,,,2006.0,7.0
CPU,2006-07-27,65.0,35.0,143.0,731.0,1600.0,Intel,Intel,,,,2006.0,7.0
CPU,2006-07-27,65.0,35.0,143.0,731.0,1667.0,Intel,Intel,,,,2006.0,7.0
CPU,2006-07-27,65.0,35.0,143.0,731.0,1833.0,Intel,Intel,,,,2006.0,7.0
CPU,2006-07-27,65.0,35.0,143.0,293.0,2000.0,Intel,Intel,,,,2006.0,7.0
CPU,2006-07-27,65.0,35.0,143.0,293.0,2000.0,Intel,Intel,,,,2006.0,7.0
CPU,2006-07-27,65.0,35.0,143.0,293.0,2166.0,Intel,Intel,,,,2006.0,7.0
CPU,2006-07-27,65.0,35.0,143.0,293.0,2333.0,Intel,Intel,,,,2006.0,7.0
CPU,2006-12-27,65.0,35.0,143.0,293.0,2333.0,Intel,Intel,,,,2006.0,12.0
CPU,2006-11-01,65.0,130.0,171.0,582.0,2666.0,Intel,Intel,,,,2006.0,11.0
CPU,2006-07-27,65.0,75.0,143.0,291.0,2933.0,Intel,Intel,,,,2006.0,7.0
CPU,2006-09-03,65.0,15.0,90.0,151.0,1833.0,Intel,Intel,,,,2006.0,9.0
CPU,2006-06-28,65.0,31.0,90.0,151.0,2333.0,Intel,Intel,,,,2006.0,6.0
CPU,2006-09-03,65.0,9.0,90.0,151.0,1066.0,Intel,Intel,,,,2006.0,9.0
CPU,2006-06-28,65.0,9.0,90.0,151.0,1200.0,Intel,Intel,,,,2006.0,6.0
CPU,,90.0,84.0,109.0,125.0,3060.0,Intel,Intel,,,,,
CPU,2006-07-23,65.0,95.0,171.0,376.0,2800.0,Intel,Intel,,,,2006.0,7.0
